GOLD weekly prices,,,,,,,,,,
30/07/1982,362.15,362.15,334.3,355.5,258066666,0,5.30688320321139,5.69999999999999,4.89979513811112,51.9942240339452
6/08/1982,356.05,366.85,354,355.5,300822223,0,4.89866141834898,0,4.52288781979488,51.9942240339452
13/08/1982,356.35,356.35,340.2,344.9,278977777,0,4.52184130924521,10.6,4.99035798750297,47.5372852079649
20/08/1982,345.7,401,345.7,396,505700012,51.1,8.10477659314943,0,4.60648429615659,63.7606030096352
27/08/1982,397,441,397,413,611000007,17,8.78902454752255,0,4.25213935029839,67.3944796368299
3/09/1982,413.65,465.5,405,465.5,482666661,52.5,12.1514072746362,0,3.92505170796774,75.5850979857258
10/09/1982,466.35,509,447,452,323433333,0,11.2166836381257,13.5,4.66158619197023,70.6417245590916
17/09/1982,452.75,468,441,443,394577778,0,10.3538618198084,9,4.99531033104944,67.4555065123152
24/09/1982,443.05,457.8,423,424.3,419388882,0,9.55741091059233,18.7,6.04951722866102,61.2382579410631
1/10/1982,424.95,424.95,396,413,334333333,0,8.82222545593138,11.3,6.45340051876402,57.7536100356588
8/10/1982,413.45,444,390,424.5,542566672,11.5,9.02820811316743,0,5.95698509424371,60.2475255954818
15/10/1982,425.5,465,425.5,433,658288895,8.5,8.98757671984686,0,5.49875547160958,62.0417687587437
22/10/1982,433.25,449,422.5,435.5,563222228,2.5,8.48853235678172,0,5.07577428148577,62.5799208404354
29/10/1982,435.65,435.65,414,423,462099999,0,7.83556832933697,12.5,5.64686856752532,58.1168552041249
5/11/1982,423.7,438.5,416,419,623566667,0,7.23283230400336,4,5.52018637002338,56.7146688080526
12/11/1982,419.85,419.85,398,410.5,525766666,0,6.67646058831079,8.5,5.7494028030985,53.7303556139737
19/11/1982,411.45,421,401,414.8,460199994,4.30000000000001,6.4936559276715,0,5.307141049014,55.0272658745069
26/11/1982,415,438.5,405,433.9,282122222,19.1,7.463374702466,0,4.89889942985908,60.3721825173788
3/12/1982,434.85,456.4,433.5,447.8,457266667,13.9,7.95849972535323,0,4.52206101217761,63.7671647350017
10/12/1982,448.35,465.5,439.5,441.5,521866661,0,7.3463074387876,6.30000000000001,4.65882554970241,61.1930533866715
17/12/1982,442.25,457.5,435,444.2,435822223,2.69999999999999,6.98889917426548,0,4.30045435357146,61.9069919019939
24/12/1982,444.55,456.5,443.4,450.8,318411111,6.60000000000002,6.95898385316813,0,3.9696501725275,63.6766117046836
31/12/1982,451.05,468.8,449,453,307333333,2.19999999999999,6.5929081721552,0,3.66429246694846,64.2759014289042
7/01/1983,453.5,471.5,449.5,469.5,540777783,16.5,7.35499215891249,0,3.38242381564473,68.4987167894069
14/01/1983,469.85,497,469.85,490,526111129,20.5,8.36614660822692,0,3.12223736828745,72.8226583071195
21/01/1983,490.75,505,481.5,485,453766667,0,7.72259686913254,5,3.26668064764995,70.2739270833667
28/01/1983,485.65,507.5,473,502.8,468744450,17.8,8.49778172535311,0,3.01539752090765,73.809167247292
4/02/1983,503.1,519.05,498,501,436666667,0,7.84410620801826,1.80000000000001,2.92190540391475,72.8599084857374
11/02/1983,501.4,513.5,495,510,474822216,9,7.93302111509378,0,2.69714344976746,74.6274534762796
18/02/1983,510.2,520,506.2,510.5,440144444,0.5,7.36125026008657,0,2.48967087670843,74.7265170217529
25/02/1983,510.55,510.55,448.7,448.7,424855561,0,6.79500024007991,61.8,7.0520038861924,49.0719882663107
4/03/1983,449.25,449.25,408,420,561633334,0,6.27230791391991,28.7,8.71723435648529,41.8445593652565
11/03/1983,420.4,439.5,418,429.3,455922228,9.30000000000001,6.50520730515685,0,8.04667786752488,44.7035365381324
18/03/1983,429.45,442,411,416.5,392522223,0,6.0048067432217,12.8,8.41231803156143,41.6505151826435
25/03/1983,416.6,424.3,406.5,414.5,462688889,0,5.54289853220465,2,7.9190627983644,41.174524247206
1/04/1983,415.15,425.3,406.5,422,333533339,7.5,5.69344479895814,0,7.30990412156714,43.7844499425164
8/04/1983,422.15,439.8,422,427.2,396833332,5.19999999999999,5.65548750673059,0,6.74760380452351,45.5974028152079
15/04/1983,427.9,443.5,427.9,442.2,490677773,15,6.37429616005901,0,6.2285573580217,50.5781976352745
22/04/1983,442.75,450.8,436,443.3,542722228,1.10000000000002,5.9685810708237,0,5.7494375612508,50.9350706653301
29/04/1983,443.75,446.5,428.2,433.5,555177778,0,5.50945944999111,9.80000000000001,6.06101928730844,47.6165211058239
6/05/1983,433.75,440.8,430.7,439.5,572744444,6,5.54719333845333,0,5.59478703443856,49.7864217383607
13/05/1983,440.3,452.5,435,442.8,516300000,3.30000000000001,5.37433231241846,0,5.16441880102021,50.9959126519772
20/05/1983,443.2,446.8,436,438,457722222,0,4.96092213454012,4.80000000000001,5.13638658555711,49.1311325825477
27/05/1983,438.9,448.5,432.5,442.8,541255567,4.80000000000001,4.94854350880626,0,4.74127992512964,51.0694910236999
3/06/1983,443.05,446.1,408,418,368033326,0,4.56788631582117,24.8,6.28425839242737,42.0920144231876
10/06/1983,418,421,401,412.4,487477778,0,4.21651044537339,5.60000000000002,6.23162313147142,40.3565901446554
17/06/1983,413.35,423.5,411,417.8,555566661,5.40000000000003,4.30754810342159,0,5.75226750597362,42.8193544561455
24/06/1983,418.55,428.3,416,426.8,519799988,9,4.66850594161993,0,5.30978539012949,46.7866269525069
1/07/1983,427.2,427.2,414.5,421.2,416766666,0,4.30939009995686,5.60000000000002,5.33210959088876,44.6962634251653
8/07/1983,422.05,437,409.5,430.3,351822228,9.10000000000002,4.67789855380633,0,4.92194731466655,48.7288922957518
15/07/1983,430.85,439,421,421.7,385988890,0,4.31806020351354,8.60000000000002,5.20487444430759,45.3437975078567
22/07/1983,422.65,432,421,425.7,470144434,4,4.2935940340125,0,4.80449948705316,47.192238946227
29/07/1983,425.75,441.6,419.5,427.4,486555561,1.69999999999999,4.09408680062692,0,4.43492260343369,48.0019027611548
5/08/1983,428.1,430.5,420.5,426.8,445288883,0,3.77915704673254,0.599999999999966,4.13992855701571,47.7221390932281
12/08/1983,427.4,431,418.5,426.2,420277778,0,3.48845265852235,0.600000000000023,3.86762636032219,47.4227186737086
19/08/1983,426.45,436.5,426.45,430.3,426677778,4.10000000000002,3.53549476171294,0,3.57011664029741,49.7563764986172
26/08/1983,431.3,441,427,430.8,385788888,0.5,3.30199516465809,0,3.29549228335145,50.0492830138586
2/09/1983,431.65,431.65,423.8,427,368466667,0,3.04799553660747,3.80000000000001,3.3343005692475,47.7570373742345
9/09/1983,427.1,429,421,422.9,376644445,0,2.81353434148382,4.10000000000002,3.39320052545923,45.3303452104689
16/09/1983,423.2,426.5,407,418.7,452566666,0,2.59710862290814,4.19999999999999,3.45526202350083,42.9106010625617
23/09/1983,419,426,414,423.6,522433344,4.90000000000003,2.77425411345367,0,3.18947263707769,46.5187998964991
30/09/1983,424,424.3,401,407.8,431011110,0,2.56084995088031,15.8,4.15951320345633,38.1058269035327
7/10/1983,408.45,408.45,391,405.3,545677754,0,2.36386149312029,2.5,4.031858341652,36.9600538201882
14/10/1983,406.15,408.8,397.7,403.7,401711111,0,2.1820259936495,1.60000000000002,3.84479231537107,36.2052725296791
21/10/1983,403.9,404.5,391,396.8,504711106,0,2.01417784029184,6.89999999999998,4.07980829111176,33.0518940617925
28/10/1983,397,403,383.5,389.8,453633333,0,1.85924108334632,7,4.3044384225647,30.1644672076686
4/11/1983,390.65,390.65,377.2,382.3,462844450,0,1.71622253847352,7.5,4.55025085159819,27.3873745509336
11/11/1983,383.1,386,379,385.7,422666666,3.39999999999998,1.84574388166787,0,4.2002315553214,30.5284713923184
18/11/1983,386.55,386.55,373,376.3,463466666,0,1.70376358307803,9.39999999999998,4.6002137433736,27.0268037914572
25/11/1983,376.85,378.1,373.8,377.2,423544438,0.899999999999977,1.64193561514895,0,4.24635114772948,27.8847766977012
2/12/1983,377.9,414,377.9,404.1,555255567,26.9,3.58486364475288,0,3.91970875175029,47.7690593860256
9/12/1983,405.1,410,391,393.4,531666671,0,3.30910490284881,10.7,4.44126961700027,42.6960644853231
16/12/1983,394.2,397.5,376.5,377,472888888,0,3.05455837186044,16.4,5.36117195415409,36.2958204877152
23/12/1983,377.65,386,375.5,383.6,484411111,6.60000000000002,3.3272846509481,0,4.94877411152686,40.2037340048209
30/12/1983,383.75,388.5,378.5,388,342066667,4.39999999999998,3.40980121625978,0,4.56809917987094,42.740583950052
6/01/1984,388.95,388.95,369.1,370,535444433,0,3.14750881500903,18,5.60132231988087,35.9763351981606
13/01/1984,370.3,376.5,364.5,372.5,573922227,2.5,3.09770044462372,0,5.17045137219773,37.465451932335
20/01/1984,372.8,378,367,372.4,541388883,0,2.85941579503728,0.100000000000023,4.78041665125944,37.4277291437633
27/01/1984,373.1,379,362.5,375.4,570388888,3,2.8702299646498,0,4.41269229347026,39.4104160792002
3/02/1984,376.2,393,374.3,391.5,604622222,16.1,3.88790458275366,0,4.07325442474177,48.8359116944304
10/02/1984,392.45,395,380,382.5,593366672,0,3.58883499946492,9,4.45223485360779,44.6313123134172
17/02/1984,382.55,392,379.1,388.7,470533327,6.19999999999999,3.78969384565993,0,4.10975524948412,47.9741536405308
24/02/1984,389.2,404.5,388,399.5,405344445,10.8,4.32894816522455,0,3.79362023029303,53.295311955926
2/03/1984,399.95,406,394,403.7,525822228,4.19999999999999,4.31902907559189,0,3.50180328950126,55.2246726942913
9/03/1984,404.15,410.5,398,402.8,441488889,0,3.98679606977713,0.899999999999977,3.30166457492424,54.700111095139
16/03/1984,403.25,403.25,393,395.3,513155556,0,3.68011944902504,7.5,3.62461345377622,50.3799317236332
23/03/1984,395.8,396.5,385.5,386.8,449766667,0,3.39703333756158,8.5,3.99964318810113,45.9264823299437
30/03/1984,387.05,398,387,394.3,445188882,7.5,3.71264615774915,0,3.69197832747796,50.1395602863617
6/04/1984,394.65,394.65,382.8,387.1,505433328,0,3.42705799176844,7.19999999999999,3.96182614844119,46.3812657870585
13/04/1984,387.15,390.7,382.5,387,474211117,0,3.1634381462478,0.100000000000023,3.6647625985611,46.3290149846983
20/04/1984,387.3,395,381.5,388.8,369911106,1.80000000000001,3.05855828884412,0,3.38285778328717,47.4827003036946
27/04/1984,388.9,392.8,378.5,381.5,477988889,0,2.82328457431765,7.30000000000001,3.68417641534201,43.3853476617661
4/05/1984,382.1,383.7,377.5,378.5,534288876,0,2.60610883783168,3,3.6315474603157,41.7802570912044
11/05/1984,379.3,379.3,370,373.3,488388889,0,2.40563892722924,5.19999999999999,3.75219765567603,39.066300231278
18/05/1984,373.4,380,373.4,379.6,459933328,6.30000000000001,2.70520516359622,0,3.46356706677787,43.8532184780012
25/05/1984,380.2,390.5,375.5,390,468144444,10.4,3.2971124587042,0,3.19713883087188,50.7697086498084
1/06/1984,390.05,405.3,390.05,397,391833333,7,3.5819499618808,0,2.95120507465097,54.8272609765333
8/06/1984,397.1,403.2,389,389.5,461088889,0,3.30641534942843,7.5,3.3011123766009,50.0401282676927
15/06/1984,390.35,390.35,371.5,375.3,428666667,0,3.05207570716471,14.2,4.1394883476316,42.4396651953503
22/06/1984,376.2,381.4,371.7,376.6,570855561,1.30000000000001,2.91730065276742,0,3.82106616704455,43.2938830844004
29/06/1984,377.15,378.1,370,376.1,446977783,0,2.69289291024685,0.5,3.56559953881035,43.0278207118795
6/07/1984,377.1,377.1,339,347.2,301266666,0,2.48574730176633,28.9,5.51439957428648,31.0712708188774
13/07/1984,348,351,336,345.8,444344444,0,2.29453597086122,1.39999999999998,5.19790729934137,30.6246692582456
20/07/1984,346.35,353.5,338,340,441411112,0,2.1180332038719,5.80000000000001,5.24422212246896,28.7688094203138
27/07/1984,340.3,345,332,342,482933333,2,2.10895372665098,0,4.84082042074058,30.3456440730888
3/08/1984,342.25,365.5,342.25,363,773377791,21,3.56211113229322,0,4.46844961914515,44.3569414708083
10/08/1984,363.45,365.5,353.1,354.8,838000001,0,3.28810258365528,8.19999999999999,4.75549195613398,40.8785222500962
17/08/1984,355.2,369,353.8,362.3,462688894,7.5,3.61209469260487,0,4.38968488258521,45.141142150483
24/08/1984,362.7,368,353.5,362.3,524800000,0,3.33424125471219,0,4.05201681469404,45.141142150483
31/08/1984,362.5,362.5,356.7,358,385755555,0,3.07776115819587,4.30000000000001,4.07109244433296,43.0525134422552
7/09/1984,358.4,358.4,343.3,344.3,341544444,0,2.84101029987311,13.7,4.81177764092274,37.1238602435083
14/09/1984,344.8,350.8,344.2,348.1,557322223,3.80000000000001,2.91477873834441,0,4.44164089931329,39.6222467166443
21/09/1984,348.9,356.5,341.6,354.3,587799995,6.19999999999999,3.16748806616407,0,4.09997621475073,43.5845013298828
28/09/1984,355.15,356.1,348.3,351.3,478511111,0,2.9238351379976,3,4.01536265976991,42.1350597462183
5/10/1984,352.1,355.8,346.3,347,461155556,0,2.69892474276702,4.30000000000001,4.03725783978761,40.0660865362631
12/10/1984,347,348.4,338,346.3,440755544,0,2.49131514716955,0.699999999999989,3.78054569826548,39.7221049472559
19/10/1984,346.45,346.45,339,342.4,674066678,0,2.2996755204642,3.90000000000003,3.7897344907066,37.7651614236113
26/10/1984,343.15,345,339.5,340.3,490622222,0,2.12277740350542,2.09999999999997,3.6597549144984,36.7101692954865
2/11/1984,340.4,347,333.5,345.4,504888901,5.09999999999997,2.35179452631269,0,3.37823530569083,41.0433208074657
9/11/1984,346.1,353.5,344.5,347.5,521033332,2.10000000000002,2.33242571659633,0,3.11837105140692,42.7905463342151
16/11/1984,348.25,353,344,345,404455556,0,2.15300835378123,2.5,3.07080404745254,41.215269393532
23/11/1984,345.8,348,340.8,345.5,342777778,0.5,2.02585386502883,0,2.83458835149465,41.6804433584617
30/11/1984,346.15,346.15,325.2,333.5,457477772,0,1.8700189523343,12,3.5396200167643,34.5682764231843
7/12/1984,333.7,337,328,330.8,492011112,0,1.72617134061628,2.69999999999999,3.47503386162858,33.1879107532857
14/12/1984,331.55,333.5,324,325.4,462222223,0,1.59338892979964,5.40000000000003,3.62310817996485,30.5451895452422
21/12/1984,325.5,325.5,306.6,313.2,658344450,0,1.47082055058429,12.2,4.28286908919832,25.563084606
28/12/1984,313.35,315.6,307.3,310,277133333,0,1.35768050823165,3.19999999999999,4.19957146695229,24.4307890715484
4/01/1985,310.3,310.3,299.3,299.7,349377779,0,1.25324354605998,10.3,4.66883520026366,21.1622235999138
11/01/1985,300.7,307,296.7,300.3,566477768,0.600000000000023,1.20299404251691,0,4.30969403101261,21.8222766547117
18/01/1985,300.55,309.5,298.3,307.2,704444445,6.89999999999998,1.64122527001561,0,3.9781791055501,29.2063920004046
25/01/1985,307.85,309.35,297.8,300.4,832333333,0,1.5149771723221,6.80000000000001,4.19524225127702,26.5309799840795
1/02/1985,300.75,311,300,306.5,724444445,6.10000000000002,1.86767123598963,0,3.87253130887109,32.5366783034822
8/02/1985,306.9,307,301.3,303.4,740888889,0,1.72400421783658,3.10000000000002,3.81310582357332,31.1354516154352
15/02/1985,303.4,308.5,301.8,306.9,670888888,3.5,1.860619278003,0,3.51978999099075,34.5813707653317
22/02/1985,307.1,307.1,296,296.5,451422222,0,1.71749471815662,10.4,4.0490369147607,29.7838428276813
1/03/1985,296.85,296.85,282.6,291.6,613600000,0,1.58537973983688,4.89999999999998,4.11449561362526,27.8142878839255
8/03/1985,291.65,295.5,287,288.5,604322216,0,1.46342745215712,3.10000000000002,4.03645748950024,26.6083284956162
15/03/1985,288.5,297.4,287.5,295.2,541388890,6.69999999999999,1.86624072506811,0,3.72596075953868,33.3722010947774
22/03/1985,295.55,335,295.55,316.8,573222234,21.6,3.38422220775518,0,3.43934839342032,49.5960605606129
29/03/1985,317.55,339,316.5,334.1,517944451,17.3,4.45466665331247,0,3.17478313238799,58.3877838957884
5/04/1985,334.85,334.85,319,324,415544445,0,4.11199998767305,10.1,3.7074921222043,52.5865354155022
12/04/1985,324.9,337.5,319.7,331.6,518622221,7.60000000000002,4.38030768092897,0,3.42230042049628,56.1390194661815
19/04/1985,332.25,338.6,327.5,331.3,507633333,0,4.04336093624213,0.300000000000011,3.18212346507349,55.9597213372423
26/04/1985,331.95,332,323,325.2,537333334,0,3.73233317191581,6.10000000000002,3.40657550622168,52.2815648748369
3/05/1985,325.5,328.05,312,313.3,560922216,0,3.44523062022998,11.9,4.05991585189694,45.9049084921273
10/05/1985,314.2,318.5,309.7,317.5,598277778,4.19999999999999,3.50328980328921,0,3.74761463252025,48.3152113547076
17/05/1985,318.45,329.8,318,321,570344445,3.5,3.50303674149773,0,3.45933658386484,50.3138308992546
24/05/1985,321.25,324.8,312.8,314.8,627633334,0,3.23357237676714,6.19999999999999,3.67015684664447,46.8380533495085
31/05/1985,315.2,323,308.6,319.5,477266667,4.69999999999999,3.34637450163121,0,3.38783708921028,49.6921496524147
7/06/1985,319.55,322.4,315.8,317.7,667922216,0,3.0889610784288,1.80000000000001,3.26569577465565,48.609408026957
14/06/1985,317.95,324.5,312.5,322,542033339,4.30000000000001,3.18211791854967,0,3.01448840737444,51.3525912601058
21/06/1985,322.1,331.3,314,316.6,566966666,0,2.93733961712277,5.39999999999998,3.19798929911487,47.8758295965008
28/06/1985,317.25,320.2,315.3,317.7,575300007,1.09999999999997,2.79600580042102,0,2.95199012225988,48.6431416798386
5/07/1985,318.55,318.55,308.3,311.4,408933339,0,2.58092843115786,6.30000000000001,3.2095293436245,44.5720965689084
12/07/1985,311.45,320,310,319.2,593366667,7.80000000000001,2.98239547491495,0,2.962642471038,50.1661301749167
19/07/1985,319.75,328,315.2,318.8,713888889,0,2.75298043838303,0.399999999999977,2.765516127112,49.8864211603632
26/07/1985,319.65,324.2,316.4,322,662266667,3.19999999999999,2.78736655850741,0,2.55278411733416,52.196402830303
2/08/1985,322.9,337.5,322,329.7,590911111,7.69999999999999,3.16526143862223,0,2.35641610830845,57.3242716859063
9/08/1985,330.5,337,327,336.3,520288889,6.60000000000002,3.42947209718975,0,2.17515333074626,61.1900320777138
16/08/1985,336.55,348.3,332.8,345.6,463811111,9.30000000000001,3.88105116663669,0,2.00783384376578,65.9046858578657
23/08/1985,345.8,351,339.8,342.7,466566661,0,3.5825087692031,2.90000000000003,2.07646200962995,63.3067197060497
30/08/1985,343.5,348.9,338.5,339.8,453600001,0,3.30693117157209,2.89999999999998,2.13981108581226,60.7139279830758
6/09/1985,339.95,339.95,321,326.6,395800000,0,3.05255185068193,13.2,2.99059484844209,50.5126220272695
13/09/1985,326.85,328.5,323,324,570500006,0,2.81774016986025,2.60000000000002,2.96054909086962,48.764262962916
20/09/1985,324.25,326.4,318.2,323.8,539999999,0,2.60099092602484,0.199999999999989,2.74819916080273,48.6240138003285
27/09/1985,324.45,336.5,324.45,332.9,445433328,9.09999999999997,3.10091470094601,0,2.53679922535636,55.0030516177648
4/10/1985,333.5,335.7,324.9,332.2,677555556,0,2.86238280087324,0.699999999999989,2.39550697725203,54.4397642716245
11/10/1985,332.35,332.35,327.7,330.7,532377779,0,2.64219950849837,1.5,2.32662182515572,53.1755788963997
18/10/1985,331.55,331.55,325.5,329.7,615488889,0,2.43895339246004,1,2.22457399245143,52.2984683300265
25/10/1985,330.25,331.7,325.5,329.4,615088889,0,2.25134159304003,0.300000000000011,2.07652983918594,52.0196042857514
1/11/1985,330.1,330.3,324.5,328.1,644200001,0,2.07816147049849,1.29999999999995,2.01679677463317,50.7492713257611
8/11/1985,328.65,328.65,322.1,325.6,652888889,0,1.91830289584476,2.5,2.05396625350754,48.2923695177491
15/11/1985,326.45,328.3,323.8,324.7,735666668,0,1.77074113462593,0.900000000000034,1.96519961862235,47.3974629572573
22/11/1985,325.45,329.5,324,327.4,693000000,2.69999999999999,1.84222258580855,0,1.81403041718986,50.3855336131768
29/11/1985,328.1,336.9,326.8,327.3,491744439,0,1.70051315613097,0.099999999999966,1.68218192355987,50.2709560297226
6/12/1985,327.95,329,322.8,326.2,747666666,0,1.56970445181321,1.10000000000002,1.63739869867065,48.9446200561521
13/12/1985,326.6,326.6,315.5,322.2,919333333,0,1.44895795551988,4,1.81913726031137,44.3364669579046
20/12/1985,322.9,330.8,321.2,328.7,855111111,6.5,1.83749965124912,0,1.6792036249028,52.2506309733293
27/12/1985,329.25,331.4,326.6,329,366455555,0.300000000000011,1.71923044730688,0,1.5500341152949,52.5876818589031
